ID,Name,Age,Potential,Value,Height,Weight,SprintSpeed,Stamina,Strength,Balance,Agility
220362,K. Mahachi,24,73,2300000,170.18,60.78,87,66,75,75,78
220383,Aaron,22,68,300000,182.88,72.12,34,45,53,56,32
220385,Ivan Marquez,24,70,625000,190.5,79.83,57,70,73,59,52
220386,Ivan Rodrguez,22,76,1100000,180.34,69.85,72,70,54,68,69
220395,lex Mula,21,77,1600000,177.8,63.96,73,63,66,71,71
220396,Rufo,25,71,1000000,175.26,73.03,68,67,48,78,71
220407,M. D£bravka,29,80,8500000,190.5,79.83,44,40,60,60,44
220414,Diego Rico,25,80,8000000,182.88,76.2,75,88,74,70,64
220421,H. Kamara,24,68,600000,167.64,67.13,72,67,48,83,81
220422,M. Hamzi,26,64,425000,172.72,60.78,78,54,43,70,79
220429,G. Campi,27,73,1800000,193.04,88,53,70,93,32,32
220433,scar Whalley,24,70,525000,190.5,79.83,43,42,73,40,36
220435,N. Rebolledo,32,63,200000,175.26,72.12,78,65,59,75,70
220440,C. Lenglet,23,88,26000000,185.42,81.19,73,73,80,60,62
220448,I. Mhirsi,24,73,1000000,177.8,69.85,65,59,59,74,74
220466,F. Mattiello,22,78,5500000,182.88,69.85,79,77,65,71,76
220475,A. Grassi,23,83,9500000,182.88,74.84,69,72,65,67,67
220477,M. Caldara,24,86,17500000,187.96,79.83,69,67,79,59,58
220488,F. Costa,23,77,3200000,175.26,69.85,69,68,60,62,65
220489,F. Scaglia,26,71,1100000,190.5,88,57,62,76,55,41
220491,E. Gyasi,24,65,450000,180.34,74.84,69,69,55,70,70
220493,A. Barreca,23,80,7500000,180.34,69.85,91,78,65,78,79
220498,D. Mazzocco,22,67,400000,185.42,81.19,64,58,60,61,60
220502,M. Zaccagni,23,75,1100000,177.8,63.05,52,55,37,66,67
220509,L. Venuti,23,75,2000000,175.26,66.22,73,82,49,75,71
220513,F. Ricci,24,75,3900000,175.26,63.05,76,60,39,74,78
220517,F. Di Mariano,22,70,525000,177.8,68.04,66,55,47,69,68
220522,D. Hernandez,25,70,1200000,175.26,64.86,73,62,62,75,81
220523,Y. Mina,23,85,12500000,195.58,93.89,62,79,87,34,53
220528,G. Tutino,21,80,1800000,177.8,76.2,76,58,54,71,70
220529,L. Palmiero,22,71,350000,177.8,73.94,60,68,55,61,61
220530,D. Lavercombe,21,67,130000,190.5,71.21,32,18,34,30,30
220531,I. asicki,23,67,250000,182.88,69.85,48,78,65,59,57
220534,S. Luperto,21,80,2500000,190.5,74.84,54,68,70,61,56
220540,D. Bejarano,24,66,0,182.88,73.94,72,64,71,63,52
220542,R. Quionez,26,67,0,182.88,79.83,44,30,56,60,31
220558,J. von Haacke,24,71,975000,180.34,76.2,54,75,61,65,67
220564,M. Rudakov,22,70,180000,187.96,74.84,33,27,39,53,25
220566,D. Camara,23,74,1400000,185.42,82.1,78,71,73,74,72
220569,E. Babayan,22,72,875000,180.34,73.03,76,67,61,77,75
220570,J. Bednarek,22,80,3200000,187.96,77.11,68,63,77,61,56
220575,PC,24,70,425000,172.72,73.03,63,66,60,76,75
220584,V. Myhra,21,72,350000,193.04,93.89,40,33,65,51,30
220600,A. Lundqvist,24,73,875000,175.26,64.86,69,75,43,74,75
220604,Jaume,27,78,6000000,185.42,73.03,58,45,68,59,60
220605,J. Rodrguez,22,76,1000000,177.8,71.21,81,66,50,76,77
220609,V. Vada,22,79,5500000,175.26,71.21,60,68,69,77,75
220611,J. Hamon,23,61,90000,185.42,69.85,40,27,48,69,40
220620,F. Hadergjonaj,23,80,6500000,182.88,73.03,78,76,61,71,71
220621,S. Benrahma,22,75,1400000,172.72,67.13,74,64,43,57,78
220624,L. Acosta,23,79,2600000,187.96,83.91,62,44,77,62,62
220633,D. Gray,22,83,11000000,180.34,73.94,87,68,59,79,88
220635,T. Conlon,22,64,270000,172.72,62.14,63,74,53,78,90
220636,Felipe Macedo,24,75,1200000,187.96,76.2,54,60,77,55,52
220637,Moi Delgado,24,71,525000,172.72,59.87,71,78,65,58,66
220638,Luismi,26,77,3400000,177.8,78.93,58,75,83,66,61
220640,Abeledo,22,69,425000,182.88,68.95,76,37,39,69,71
220649,S. Vecchia,23,72,675000,182.88,79.83,74,69,63,69,76
220650,M. Lorenzen,23,70,625000,187.96,86.18,87,58,76,54,60
220651,Angelio,21,83,10500000,175.26,68.95,85,86,72,82,75
220654,J. Horsfield,22,73,675000,180.34,73.94,64,73,69,68,64
220655,Valdivia,23,78,5500000,177.8,66.22,85,72,45,74,77
220658,Ailton,23,79,6500000,180.34,69.85,84,79,67,67,78
220659,J. Brownhill,22,79,3400000,177.8,68.95,75,88,69,71,70
220663,M. Kallese,21,73,600000,193.04,79.83,79,69,66,54,63
220665,G. WÅthrich,23,72,650000,193.04,88,49,66,84,48,55
220669,F. Okenabirhie,22,70,400000,177.8,73.94,83,72,72,74,78
220671,F. Melchiorri,31,72,2800000,182.88,76.2,83,64,69,52,70
220673,R. Tapia,22,79,6500000,182.88,78.02,66,77,77,67,72
220676,V. Bergan,23,73,600000,193.04,84.82,61,66,81,38,46
220677,J. Morrell,21,71,475000,167.64,63.96,67,75,38,90,76
220682,Murilo Mendes,23,69,425000,177.8,73.03,75,58,55,64,74
220684,Pau Morer,22,72,575000,172.72,68.95,74,80,52,91,90
220685,Leo Bonatini,24,78,5500000,182.88,83.01,69,72,74,64,67
220697,J. Maddison,21,85,13000000,175.26,73.03,74,67,40,78,85
220700,M. Azira,30,70,1300000,177.8,73.03,65,79,72,68,71
220702,G. Silva,24,78,4500000,185.42,73.94,66,72,80,58,68
220708,B. Borrello,22,73,1000000,177.8,78.93,85,66,71,76,83
220710,H. Wilson,21,84,5500000,172.72,69.85,76,67,47,84,78
220711,R. Mahazi,26,65,325000,177.8,74.84,65,75,75,64,59
220714,P. Billing,22,83,4700000,198.12,79.83,61,62,75,55,54
220715,E. Ponce,21,80,4700000,177.8,78.02,76,78,69,76,75
220720,A. Fulignati,23,75,925000,187.96,88,44,17,60,54,52
220746,A. ivkovi,21,84,12500000,170.18,68.04,82,70,40,88,85
220754,D. Ortiz,25,73,1000000,187.96,86.18,52,67,78,55,43
220763,R. Thomas,23,80,9000000,175.26,63.96,75,75,60,78,77
220774,J. Debayo,21,66,160000,182.88,68.04,69,67,64,65,65
220779,M. Ridenton,22,71,525000,180.34,72.12,66,77,67,42,65
220782,M. Ilaimaharitra,22,77,2800000,177.8,78.93,63,82,71,71,66
220786,M. Njie,22,75,1100000,185.42,74.84,88,73,63,74,81
220793,D. Sanchez,22,88,34000000,187.96,78.93,79,76,83,55,60
220805,A. Castro,24,70,1100000,170.18,68.04,78,57,36,80,80
220814,L. Hernandez,22,88,25500000,182.88,76.2,84,82,76,67,70
220815,J. Narvaez,23,78,1600000,180.34,76.2,76,67,71,71,66
220819,R. Kitto,23,66,400000,182.88,74.84,75,62,55,59,66
220821,C. Starfelt,23,70,625000,185.42,81.19,70,68,78,61,55
220826,L. Vasquez,26,71,1100000,185.42,79.83,34,63,80,54,40
220829,E. Torregrossa,26,71,1300000,182.88,79.83,69,80,92,62,66
220831,M. Malsa,22,67,475000,177.8,68.95,69,64,57,72,66
220832,N. Rubio,23,76,1200000,167.64,66.22,82,73,36,86,81
220833,A. Mandrea,21,70,450000,185.42,78.02,49,28,62,55,33
220834,Marco Asensio,22,92,54000000,182.88,76.2,82,76,61,76,79
220837,D. Machado,24,75,2600000,172.72,62.14,83,77,60,80,73
220841,J. Sanchez,23,70,450000,170.18,59.87,81,71,35,84,83
220853,J. Curran,21,68,160000,172.72,68.04,68,72,66,79,75
220854,E. Gutierrez,23,85,13000000,180.34,73.94,76,91,62,72,69
220856,P. Esquivel,24,64,210000,175.26,69.85,55,53,43,78,56
220862,J. Hugill,26,75,3900000,182.88,84.82,77,84,85,62,61
220872,G. Kiltie,21,76,1000000,172.72,69.85,67,72,65,68,79
220876,F. Honorat,21,79,1700000,180.34,69.85,76,62,45,68,74
220878,M. Cacutalua,23,73,1000000,187.96,81.19,77,62,76,63,67
220882,F. Graudenz,26,60,220000,180.34,76.2,77,69,59,67,75
220883,R. Borre,22,82,9500000,175.26,71.21,80,69,68,80,82
220886,B. Tuiloma,23,70,525000,182.88,78.02,47,66,78,62,49
220889,Guille Donoso,22,76,1300000,172.72,64.86,71,55,58,73,75
220893,C. Baker-Richardson,22,67,230000,185.42,73.03,69,56,63,60,51
220894,G. Thomas,21,77,875000,172.72,76.2,74,73,59,74,69
220895,A. Al Sulayhim,24,68,425000,170.18,63.05,68,77,58,88,92
220901,David Raya,22,77,1800000,182.88,74.84,41,29,42,38,48
220905,J. Aholou,24,83,9500000,187.96,73.94,72,71,72,60,69
220912,F. Jagieo,20,71,550000,180.34,74.84,75,48,60,70,74
220915,G. Moncini,22,75,1100000,182.88,74.84,69,63,65,64,69
220921,A. Esiti,24,76,2700000,182.88,88,45,82,93,41,38
220925,A. Schpf,24,82,12000000,177.8,73.94,77,95,62,77,78
220932,L. Kalini,28,78,6500000,200.66,98.88,39,31,73,22,26
220934,C. Rivas,24,73,925000,172.72,91.17,81,74,76,68,72
220937,M. Perez Acua,24,71,625000,175.26,73.94,74,72,58,64,76
220938,J. Correa,25,75,3900000,170.18,69.85,73,78,54,85,76
220940,C. Brannagan,22,77,1400000,180.34,71.21,65,69,63,67,69
220943,K. Vassell,25,70,850000,182.88,78.02,79,69,82,62,71
220944,J. Wildsmith,22,76,800000,182.88,64.86,44,33,76,67,36
220948,S. Sydorchuk,27,78,10000000,187.96,79.83,65,78,73,48,57
220964,M. Konradsen,22,70,450000,175.26,72.12,61,58,56,72,83
220968,A. El Messaoudi,22,74,1200000,182.88,79.83,53,69,77,69,60
220969,N. Eliasson,22,78,1600000,177.8,72.12,83,69,45,74,85
220970,V. Skld,28,61,260000,180.34,79.83,64,77,71,64,64
220971,N. Keãta,23,88,34000000,172.72,63.96,60,82,58,90,89
220981,J. Vall,25,60,110000,182.88,82.1,86,63,74,67,68
220994,J. Bridge,22,67,230000,177.8,73.03,72,39,58,74,74
220995,O. Okungbowa,24,65,240000,187.96,76.2,73,69,75,65,69
221000,B. Ndiaye,27,75,7000000,180.34,76.2,85,86,77,76,82
221001,U. Saltnes,25,67,550000,187.96,78.02,68,78,71,63,66
221007,G. Hauche,25,68,500000,180.34,73.94,67,71,59,67,65
221014,Carlos Fernandez,22,82,5000000,185.42,72.12,66,69,72,55,63
221016,N. Vukevi,26,79,8000000,182.88,76.2,56,76,75,60,61
221018,T. Rehfeldt,24,69,600000,193.04,84.82,54,66,79,41,47
221024,A. Srensen,22,75,850000,190.5,78.93,57,59,73,48,52
221050,W. Francis,27,67,625000,175.26,72.12,77,79,61,71,72
221053,E. Gomez,24,68,400000,175.26,72.12,75,72,68,64,66
221087,Pau Lopez,23,87,21500000,187.96,77.11,52,42,52,57,40
221095,Dani Romera,22,75,1100000,172.72,68.95,80,57,66,88,81
221106,B. Gladwin,26,64,350000,185.42,86.18,66,70,78,67,62
221120,R. Vloet,23,72,1000000,187.96,74.84,60,74,73,63,58
221121,D. Rodrguez,23,79,2800000,175.26,68.04,78,76,63,77,85
221130,Y. Cardinale,24,78,6000000,180.34,83.91,40,36,76,47,43
221141,A. Bakayoko,22,68,500000,193.04,84.82,82,85,81,46,65
221144,Alain Oyarzun,24,71,1100000,177.8,71.21,71,52,56,72,80
221149,H. Kyprianou,21,69,375000,182.88,68.95,72,73,69,71,64
221163,T. Hagelskjaer,23,64,100000,187.96,81.19,37,34,68,54,38
221167,C. Dummigan,22,72,475000,180.34,69.85,72,78,61,69,73
221168,D. Kownacki,21,82,3200000,187.96,74.84,69,72,67,62,72
221174,M. Ori,25,74,3800000,177.8,68.95,90,65,59,87,85
221179,Sebas Coris,25,74,3000000,182.88,72.12,79,72,65,49,72
221197,F. Onyedinma,21,75,1100000,185.42,79.83,86,67,78,65,79
221201,T. Leibold,24,76,4200000,175.26,72.12,85,78,65,85,85
221206,D. Bjrnquist,29,63,280000,177.8,77.11,84,82,64,74,70
221219,G. Conti,23,83,10500000,193.04,79.83,72,79,80,41,51
221220,J. Quintero,23,78,1400000,182.88,78.93,65,55,84,52,50
221235,A. Mosquera,26,67,325000,185.42,78.02,42,33,58,58,35
221244,J. Ramos,25,64,450000,182.88,79.83,76,76,78,53,73
221246,D. Gomez,29,68,875000,172.72,64.86,73,58,42,78,82
221250,G. Poblete,25,76,4200000,172.72,63.05,67,83,63,85,74
221264,R. Al Ghamdi,24,65,180000,177.8,68.95,71,64,63,53,61
221269,J. Riedewald,21,80,4900000,182.88,78.93,63,67,68,61,69
221270,G. Lefebvre,24,70,450000,175.26,63.05,66,71,40,77,73
221271,T. Pellenard,24,73,1000000,182.88,78.02,63,73,69,61,58
221274,Y. Mbombo,24,68,500000,177.8,78.02,78,62,63,70,71
221279,L. Kelly,22,74,1200000,167.64,73.94,63,65,29,93,87
221281,D. Hyam,22,73,400000,187.96,69.85,64,53,63,48,59
221282,J. Stacey,22,74,625000,177.8,62.14,70,75,63,68,73
221284,J. Gradit,25,70,800000,180.34,77.11,68,82,76,67,63
221285,J. Sotirio,22,66,220000,175.26,71.21,86,65,67,83,88
221286,Ricardo Vaz,23,71,850000,172.72,68.04,77,54,31,80,79
221302,N. Tapia,27,64,375000,172.72,59.87,91,86,48,80,76
221306,M. Barrios,27,73,4200000,162.56,64.86,91,79,34,95,94
221310,A. Roa,25,78,8500000,175.26,68.95,81,66,57,74,86
221311,J. Arango,27,73,3600000,180.34,82.1,79,63,71,67,76
221312,A. Perez,24,70,925000,180.34,73.03,69,61,82,69,61
221313,E. Arango,24,76,2400000,170.18,63.05,86,71,60,75,82
221316,M. Blazquez,27,66,500000,187.96,83.01,53,62,81,35,45
221323,J. Onguene,20,81,1500000,185.42,77.11,63,68,81,61,73
221328,E. Lieftink,24,72,1000000,185.42,79.83,64,79,75,68,59
221329,A. Smith-Brown,22,74,700000,177.8,73.94,84,74,71,62,75
221331,L. Mazzitelli,22,78,5500000,182.88,76.2,55,67,64,68,61
221332,G. Guerrieri,22,68,260000,182.88,78.02,49,22,67,48,35
221339,M. Rocca,22,69,375000,175.26,72.12,63,67,34,66,58
221342,Pablo Maffeo,20,86,13000000,172.72,69.85,86,74,65,84,82
221346,M. Samuelsen,21,75,775000,187.96,72.12,76,55,58,64,77
221349,J. Nuttall,21,74,550000,182.88,72.12,68,73,76,65,64
221350,T. Ambrose,21,79,1700000,177.8,76.2,83,75,76,72,74
221351,D. Poggenberg,26,66,375000,182.88,78.02,66,56,65,62,60
221354,M. Veljkovi,22,83,9500000,182.88,77.11,58,67,76,64,55
221355,N. Thomas,23,70,625000,177.8,79.83,85,67,63,81,82
221356,D. Mahmudov,28,66,650000,170.18,62.14,75,63,38,74,76
221358,J. Rossiter,21,78,1000000,177.8,63.96,62,71,69,71,69
221360,C. Espinosa,35,67,325000,172.72,69.85,48,33,45,75,59
221363,D. van de Beek,21,83,12500000,182.88,73.94,65,82,75,58,70
221367,D. Miloevi,23,75,2400000,182.88,73.03,66,71,61,65,73
221369,K. Al Kaabi,26,63,350000,177.8,68.95,85,70,46,82,76
221370,M. Al Buraik,25,73,1800000,172.72,58.06,83,81,68,75,65
221373,M. Al Saiari,25,65,450000,182.88,83.91,71,69,72,58,65
221376,A. Pulji,30,68,675000,187.96,78.93,52,64,73,57,56
221378,C. Ramrez,30,71,1800000,182.88,81.19,58,74,76,50,54
221379,S. Herrera,23,69,525000,180.34,71.21,72,64,67,69,70
221381,L. Tipton,25,65,475000,177.8,78.02,76,77,74,61,67
221383,Ryu Seung Woo,24,71,750000,172.72,68.04,75,63,33,89,86
221386,J. Allen,23,69,375000,177.8,72.12,72,58,61,70,77
221394,R. Al Mousa,23,68,350000,177.8,67.13,61,66,68,74,72
221397,Dani Molina,22,75,675000,182.88,72.12,58,52,33,67,66
221398,J. Araya,22,73,500000,175.26,67.13,65,68,64,73,64
221401,Alemo,27,69,750000,185.42,83.01,70,74,75,53,53
221413,R. Echeverra,23,79,1500000,180.34,73.03,75,74,74,67,65
221420,A. Vergara,22,57,70000,177.8,74.84,55,54,60,68,55
221422,S. Ingason,24,78,0,187.96,74.84,59,68,77,58,58
221425,K. Nagasawa,26,67,800000,172.72,68.04,72,72,55,82,75
221430,U. urevi,24,75,2400000,182.88,82.1,74,50,77,67,70
221433,O. Govea,22,79,3000000,175.26,68.04,66,66,59,74,71
221434,D. Villalpando,26,73,3600000,172.72,67.13,72,80,69,71,80
221441,G. Villarruel,25,68,675000,172.72,67.13,75,61,45,81,79
221443,S. Mensiro,29,63,290000,175.26,73.94,76,82,68,78,77
221445,Wu Lei,26,77,9000000,175.26,66.22,86,71,54,83,79
221447,J. Robinson,24,66,290000,175.26,73.94,75,74,70,72,41
221452,Nano,23,76,2500000,172.72,77.11,78,72,75,77,76
221456,R. Burke,21,76,925000,187.96,81.19,70,62,71,48,54
221461,A. Vargas,29,67,750000,170.18,69.85,66,52,58,82,70
221464,I. Ibaez,21,63,110000,177.8,73.03,74,48,54,51,54
221467,Lee Chang Min,24,77,4100000,177.8,73.94,64,84,62,73,67
221468,Son Jeong Hyeon,26,70,575000,190.5,88,45,25,73,46,38
221473,F. Arancibia,21,80,1600000,170.18,62.14,90,53,33,88,92
221475,Lee Chan Dong,25,69,800000,182.88,83.01,59,77,80,64,69
221477,Song Seung Min,26,71,1100000,187.96,77.11,74,80,75,59,70
221479,D. Calvert-Lewin,21,83,9000000,187.96,71.21,86,75,73,64,73
221480,Y. Cabrera,27,69,1100000,167.64,59.87,80,69,32,90,92
221481,J. Cano,28,64,475000,180.34,77.11,77,63,69,62,73
221482,K. Hidalgo,22,71,725000,177.8,73.03,67,69,71,70,58
221487,J. Sierra,21,72,450000,182.88,71.21,66,59,72,54,61
221488,R. Hollingshead,27,67,600000,185.42,82.1,65,68,73,58,56
221489,J. Flores,21,73,600000,167.64,59.87,76,63,31,90,80
221491,N. Elvedi,21,84,11000000,187.96,78.02,77,78,77,54,66
221493,Woo Ju Sung,25,68,550000,182.88,74.84,63,77,75,61,57
221502,J. Hamilton,22,72,775000,182.88,83.01,79,46,78,56,67
221503,H. Shipp,26,66,700000,175.26,66.22,50,66,51,78,74
221504,A. Kovar,24,66,475000,177.8,73.94,63,60,65,77,71
221511,E. Markkanen,26,66,650000,198.12,97.07,65,67,91,34,31
221521,R. Dekker,23,71,850000,175.26,64.86,66,75,58,78,71
221525,S. Nelson,22,70,450000,185.42,74.84,53,62,71,52,50
221528,N. Konstandopoulos,22,67,230000,177.8,76.2,54,71,55,65,65
221530,Lus Cortez,24,70,975000,175.26,66.22,68,34,61,70,76
221531,M. Maroi,24,67,350000,190.5,79.83,42,27,67,48,34
221538,W. Nightingale,22,71,475000,185.42,83.91,69,67,74,64,58
221539,Carrillo,24,75,1300000,190.5,79.83,69,71,39,55,55
221540,Ra£l,28,80,12000000,187.96,81.19,51,75,85,52,59
221552,S. Heltne Nilsen,26,69,875000,182.88,78.02,56,83,78,70,63
221556,O. Mfulu,24,68,425000,182.88,76.2,63,74,62,70,60
221562,M. Mbaye,22,73,775000,185.42,79.83,74,74,79,66,67
221564,N. Leiva,21,79,3500000,172.72,69.85,70,64,41,85,77
221567,Sim Sang Min,25,70,675000,172.72,69.85,70,72,69,71,71
221569,Y. Mena,26,64,450000,182.88,78.93,66,71,78,49,70
221574,W. de la Rosa,25,68,500000,165.1,63.96,82,68,40,91,91
221576,Kwak Hae Seong,26,66,525000,177.8,69.85,70,74,70,72,70
221580,D. Gonzalez,28,66,425000,190.5,86.18,47,57,92,36,37
221582,J. Palacios,28,70,1400000,177.8,72.12,86,88,66,66,78
221584,J. Rinne,25,77,3000000,187.96,81.19,47,28,63,33,47
221587,J. Lolley,25,74,4800000,177.8,72.12,82,80,41,73,91
221588,A. Mondal,28,57,0,177.8,69.85,41,58,71,55,48
221589,J. Ingham,24,62,200000,180.34,72.12,84,57,58,64,73
221595,J. Vogliotti,33,61,160000,180.34,78.93,52,53,66,65,54
221599,N. Nyauza,28,65,425000,175.26,77.11,74,60,66,79,74
221600,M. Clarke,21,82,1800000,187.96,73.94,58,73,86,65,44
221601,Carlos Abad,23,77,950000,193.04,88,48,40,77,42,32
221603,R. Mukiibi,26,64,350000,187.96,84.82,54,67,82,54,61
221605,A. Jeremejeff,24,70,1100000,193.04,84.82,74,70,86,33,65
221610,D. Dibusz,27,73,0,187.96,81.19,20,19,36,21,21
221611,Juan Delgado,24,70,525000,182.88,78.02,60,50,54,71,66
221618,L. Mousset,22,75,2400000,182.88,79.83,76,62,69,68,71
221619,V. Cabrera,25,71,950000,182.88,77.11,69,52,71,59,65
221620,M. Hairston,24,69,575000,182.88,71.21,81,80,54,63,76
221621,S. Birnbaum,27,70,1500000,185.42,81.19,48,83,79,54,41
221625,P. Mullins,26,69,925000,185.42,79.83,64,67,72,55,51
221626,D. Lowe,25,72,750000,190.5,79.83,70,70,77,55,50
221631,M. Lundemo,24,72,750000,187.96,82.1,63,74,73,51,63
221632,S. Kind Mikalsen,25,66,475000,185.42,81.19,73,70,73,59,70
221633,B. Srmo,21,71,475000,187.96,79.83,70,70,71,60,65
221634,L. Acosta,24,79,11000000,160.02,60.78,78,76,49,90,91
221639,Mariano,24,85,20000000,180.34,76.2,85,81,79,72,79
221641,W. Kanon,24,77,4400000,187.96,84.82,73,73,84,51,57
221647,Kim Yong Hwan,25,69,575000,175.26,68.04,91,75,66,77,76
221648,Y. Barnawi,24,69,575000,177.8,73.03,73,77,72,62,68
221651,Ahn Yong Woo,26,64,475000,177.8,68.95,73,76,57,74,76
221653,Fran Serrano,23,70,375000,193.04,84.82,36,64,76,38,32
221656,E. Miller,25,69,575000,182.88,78.93,79,75,63,56,66
221657,T. Akindele,26,67,775000,185.42,78.93,87,60,76,63,74
221658,A. Sharahili,24,71,475000,185.42,74.84,68,76,71,63,70
221660,V. Lindelf,23,85,14500000,187.96,79.83,77,75,77,63,66
221661,G. Vadala,21,76,1000000,167.64,64.86,75,68,37,76,86
221662,S. Skrabb,23,76,1300000,175.26,74.84,77,73,68,79,82
221664,W. Cartagena,23,73,900000,180.34,72.12,66,65,62,76,78
221665,R. Lindkvist,28,67,600000,182.88,73.94,91,82,66,61,74
221666,L. Mulholland,29,66,625000,175.26,68.04,63,72,64,75,55
221669,M. Hurst,22,58,40000,185.42,78.02,42,33,58,52,45
221671,Lee Jae Sung,25,78,8500000,180.34,69.85,67,91,69,62,76
221675,C. Mosquera,27,70,1900000,165.1,66.22,89,80,65,83,87
221680,N. Hagglund,25,71,825000,185.42,87.09,55,58,77,51,43
221684,B. Sweat,26,68,725000,187.96,78.93,71,69,68,65,64
221686,C. Mosca,27,65,550000,180.34,73.94,61,70,58,67,76
221694,Minhoca,30,69,1000000,175.26,66.22,66,67,52,77,82
221695,G. Donsah,22,82,10500000,175.26,69.85,75,88,76,85,82
221696,T. McNamara,27,66,675000,175.26,77.11,58,55,70,67,70
221697,O. Watkins,22,81,8000000,180.34,69.85,85,66,68,73,82
221700,No Dong Geon,26,68,475000,193.04,88,41,24,72,45,48
221701,Gabriel Boschilia,22,82,10500000,172.72,63.05,73,64,43,81,79
221702,Ewandro,22,80,3600000,175.26,67.13,79,62,42,81,78
221704,S. Roman,23,74,625000,190.5,76.2,46,32,68,45,34
221705,K. Dempsey,22,74,825000,177.8,74.84,70,77,61,74,69
221709,T. Thompson,22,70,850000,170.18,64.86,69,73,49,72,79
221710,J. Ockford,26,66,450000,185.42,83.01,49,65,70,53,42
221711,C. Duvall,26,66,525000,177.8,72.12,78,69,69,74,68
221713,D. Lovitz,26,68,725000,177.8,74.84,77,79,69,69,68
221714,A. Morelos,22,84,9000000,177.8,78.93,78,74,85,80,61
221716,T. Peay,26,66,375000,190.5,88,68,51,84,47,51
221732,Jose,24,66,350000,182.88,79.83,57,58,57,67,49
221737,Y. Moreno,23,79,2700000,175.26,69.85,80,61,65,70,73
221740,E. Crivelli,23,80,8000000,182.88,78.93,54,72,85,41,60
221743,Helder Costa,24,81,9000000,177.8,77.11,86,73,61,79,83
221747,G. Daz,28,67,775000,170.18,72.12,77,52,57,74,76
221750,Andre Geraldes,27,74,3700000,180.34,73.94,78,77,71,72,67
221753,M. Sobottka,24,78,3600000,185.42,74.84,66,86,75,66,66
221756,Lee Gwang Hyeok,22,73,1200000,170.18,63.05,90,67,41,92,84
221759,Kim Gyeong Min,26,64,220000,187.96,81.19,49,26,58,57,40
221760,Song Soo Yeong,26,61,270000,175.26,69.85,70,62,63,75,66
221763,Kim Shin,23,69,625000,180.34,73.03,65,57,81,73,71
221764,D. Thomas,22,69,375000,172.72,64.86,69,66,54,89,79
221767,K. Choi,23,69,525000,175.26,71.21,73,58,45,79,81
221768,J. Zwischenbrugger,28,65,450000,187.96,79.83,69,64,75,52,62
221772,A. Al Bishi,24,69,600000,170.18,68.95,87,74,64,71,86
221774,Fernando Karanga,27,70,1200000,182.88,73.03,59,70,75,35,60
221788,Yun Sang Ho,26,63,350000,177.8,63.96,51,78,52,76,69
221789,Gwon Wan Gyu,26,64,350000,182.88,76.2,80,65,67,71,77
221791,R. Kurzawa,25,73,2200000,182.88,73.03,65,67,59,66,72
221793,P. Twumasi,24,71,750000,175.26,67.13,79,63,41,79,77
221797,E. Thommy,23,79,8500000,175.26,69.85,77,66,51,77,87
221801,Liao Lisheng,25,73,775000,180.34,69.85,66,71,55,68,71
221807,P. Grazziani,23,71,400000,182.88,74.84,40,42,43,52,34
221809,G. Boylan,22,66,160000,177.8,72.12,70,76,63,64,58
221812,A. Al Shamekh,25,67,325000,175.26,76.2,78,76,69,65,72
221819,Song Boxuan,28,65,550000,180.34,73.03,73,60,67,65,70
221820,Zhang Xizhe,27,72,3300000,180.34,68.95,68,62,53,77,75
221823,Zhao Hejing,33,63,140000,185.42,73.94,50,67,73,46,60
221824,Piao Cheng,28,67,750000,175.26,68.95,75,75,64,84,78
221826,Li Tixiang,28,62,250000,180.34,72.12,69,63,73,74,65
221831,Shin Chang Moo,25,65,450000,170.18,67.13,63,75,53,82,74
221832,L. Olaza,23,78,3600000,175.26,73.94,73,75,65,80,68
221838,M. Joji,26,76,6500000,177.8,78.93,69,76,65,75,77
221841,A. Armstrong,21,80,1600000,172.72,68.95,83,71,54,90,83
221845,Han Rongze,25,63,120000,190.5,69.85,33,33,33,46,32
221846,Wang Tong,25,67,400000,177.8,71.21,81,67,70,67,69
221847,M. Mirahmetjan,27,65,500000,182.88,72.12,66,73,57,53,73
221850,Li Songyi,25,64,260000,187.96,81.19,52,68,72,61,55
221852,Liu Yang,27,63,250000,187.96,78.02,62,66,73,59,58
221853,Mi Haolun,25,68,475000,175.26,59.87,81,67,62,81,92
221854,Wu Xinghan,25,70,1100000,182.88,73.94,86,70,69,53,79
221855,Liu Binbin,25,70,1100000,177.8,66.22,72,82,63,80,61
221856,Luo Senwen,25,66,450000,187.96,79.83,60,66,73,54,62
